----g, PID p, PID i, PID d, RPM Change
------ Microcontroller Engine Governor - Version: 1.16 ------
-------------------------------------------------------------
PID Gains:        Kp: 0.020000   Ki: 0.005000   Kd: 8.000000
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                300
                             |
RPM Precision        2       |  PID I Precision:         202
                             |
Start Steps:         850     |  Max Steps:               1200
                             |
RPM Calc Interval:   1       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  50
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID i, PID d, RPM Change
29956,3613.59,0,0,0,0,30.73
30006,3618.82,0,0,0,0,-32.02
30056,3544.42,0,1,0,0,27.86
30106,3537.74,0,1,0,0,7.53
30156,3519.47,0,1,0,0,29.14
30206,3503.04,0,1,0,0,4.92
30256,3615.33,0,0,0,0,102.14
30306,3552.82,0,0,0,0,25.43
30356,3610.11,0,0,0,0,-39.53
30406,3604.04,0,0,0,0,16.53
30456,3663.00,0,-1,0,0,-39.82
30507,3627.57,0,0,0,0,28.29
30557,3687.32,0,-1,0,0,69.26
30607,3820.68,-3,-4,0,0,-261.96
30657,3687.32,0,-1,0,0,10.91
30707,3657.64,0,-1,0,0,15.23
30757,3639.01,0,0,0,0,24.89
30807,3615.33,0,0,0,0,22.80
30857,3572.28,0,0,0,0,19.67
30907,3628.45,0,0,0,0,-40.79
30957,3586.80,0,0,0,0,32.89
31007,3591.09,0,0,0,0,-13.70
31057,3571.43,0,0,0,0,20.53
31107,3548.62,0,1,0,0,-5.03
31157,3544.42,0,1,0,0,21.91
31208,3525.26,0,1,0,0,27.55
31258,3536.07,0,1,0,0,29.42
31308,3536.07,0,1,0,0,37.91
31358,3605.77,0,0,0,0,112.62
31408,3562.10,0,0,0,0,92.87
31458,3581.66,0,0,0,0,-5.12
31508,3568.88,0,0,0,0,30.83
31558,3629.32,0,0,0,0,-48.52
31608,3614.46,0,0,0,0,21.02
31659,3653.19,0,-1,0,0,-38.73
31709,3639.01,0,0,0,0,30.27
31759,3653.19,0,-1,0,0,-20.35
31809,3610.11,0,0,0,0,145.53
31859,3645.20,0,0,0,0,218.79
31909,3821.66,-3,-4,0,0,-262.94
31959,3667.48,0,-1,0,0,29.83
32009,3687.32,0,-1,0,0,-29.67
32059,3667.48,0,-1,0,0,28.92
32109,3677.37,0,-1,0,0,-14.37
32159,3638.13,0,0,0,0,24.88
32209,3663.90,0,-1,0,0,-35.45
